id_particle,x,y,frame,intensity
68.0,436.7281031550188,16.720267764275725,4.0,195.16001508059975
18.0,366.9006564176552,387.2843379346504,5.0,100.3478304496987
19.0,141.18171879166795,342.6164928953086,5.0,121.43297196360334
21.0,237.63844351109356,270.51006546095414,5.0,255.0
22.0,226.21051109600637,262.23269501411494,5.0,226.61264743244425
28.0,274.08202177847164,477.6895489812695,5.0,118.9161843039972
55.0,65.87386267676085,220.26816969702267,5.0,62.12276343853918
62.0,448.2111603835676,196.930553926571,5.0,164.19152696346023
394.0,3.0763767613147888,376.3827284763768,5.0,187.7925721752847
67.0,161.66069027767284,87.87712181540418,5.0,214.00945895656855
68.0,429.27159965319765,8.129265261446193,5.0,207.47425186013925
18.0,356.8214193776624,388.4103873833908,6.0,91.21226921668574
19.0,141.55840327338117,347.17394329116735,6.0,87.69432070783877
21.0,238.12337198939284,282.49630058659983,6.0,255.0
22.0,224.07929456025775,274.5225010359152,6.0,188.82349413051404
28.0,281.3368324322399,479.83248052946715,6.0,96.67071428862508
55.0,54.2615531099934,214.69952422028408,6.0,28.378581620970138
62.0,459.3704544815052,191.70712893251036,6.0,171.41530111785755
394.0,11.50921277667061,376.62964339155104,6.0,194.8877578921606
67.0,168.2353800763933,92.04028773908023,6.0,196.7930617946638
68.0,419.67803828585147,0.4703997977053751,6.0,236.49257083054874
18.0,345.5643153963885,388.8294840185113,7.0,128.8091959961721
19.0,141.2942381893617,351.7753055073549,7.0,121.95722393563389
21.0,236.0159330260721,293.00117876127484,7.0,241.9005102521921
22.0,215.33394168992783,287.09153197141285,7.0,201.92504186202774
28.0,288.9539479856706,480.11382749371364,7.0,111.36956672399008
55.0,42.794330353175006,207.92704101150014,7.0,40.609519730325076
62.0,470.57012246039926,187.72309801474225,7.0,177.35811327340025
394.0,19.61345055383381,376.41714179266023,7.0,193.85010926883737
67.0,176.65770802289887,94.55303962503636,7.0,190.96068722736018
18.0,335.3900455412394,389.67615205741777,8.0,115.00077133252968
19.0,142.74115190925306,357.0092142833739,8.0,133.85113580211313
21.0,234.31182979649557,302.045437886895,8.0,241.64665838227643
22.0,204.76216000200247,297.5420451575861,8.0,220.37894704656486
28.0,296.94278917100286,483.28300921426313,8.0,89.89006375886407
55.0,30.954986462946948,202.0123499511145,8.0,55.82900279403864
584.0,3.827545988742811,176.93353226850297,8.0,197.43771643974816
62.0,480.88694816582495,184.9101447977,8.0,177.1307777040436
394.0,27.383640380308496,376.2609494763431,8.0,201.4520331375407
67.0,185.18491534198387,95.67678720782587,8.0,177.2651643053783
18.0,326.08654080788426,389.95435348190495,9.0,128.9273828676444
19.0,144.43329851676435,364.25823636939236,9.0,162.4909761762337
21.0,235.58494146976994,309.81448686237394,9.0,255.0
22.0,194.7307469188297,308.38483180600826,9.0,225.93703110837612
28.0,303.90366532534864,486.2870126718929,9.0,57.093587769041996
55.0,19.48566204833039,194.70656873401555,9.0,68.23838004302708
584.0,12.457113230022946,176.91445976430822,9.0,180.68886550719319
62.0,490.77000209397363,184.03595641854437,9.0,173.3607097079182
394.0,35.409147400412515,377.48330157084075,9.0,175.1257824156917
67.0,193.28027968439036,96.02200890194827,9.0,205.31803567951408
18.0,316.6395912864406,390.3255337096611,10.0,104.14857249766678
19.0,146.99582739304387,372.1109540746983,10.0,160.9223320468331
21.0,235.75086115748326,318.0570469440301,10.0,231.6693580589271
22.0,188.51938459672692,322.6707108228836,10.0,215.81577241763583
28.0,310.28706511999167,487.83175455237324,10.0,51.73298580595135
55.0,10.788414137966315,186.02292017203303,10.0,112.14097175605623
584.0,20.16687522809838,176.49614073092764,10.0,185.18051164726435
62.0,500.7953930664301,181.36688225870748,10.0,200.31433376443744
394.0,43.93163313594709,376.47728998875465,10.0,177.32241116052407
67.0,201.7087044511114,93.8798852953476,10.0,217.1874195249411
18.0,307.2784486311872,391.0649198638398,11.0,121.0610169874782
19.0,150.08775399206615,379.812688921877,11.0,181.47588548271062
21.0,235.14563718944405,328.3278409283931,11.0,255.0
22.0,182.46238315249823,337.4452719259508,11.0,233.7666843874003
28.0,315.0380440639919,490.9610717391817,11.0,74.1689083776372
55.0,0.09267740791250567,179.56621128956635,11.0,102.6716818736647
584.0,28.69665077004033,176.37647051068052,11.0,166.16699444298658
62.0,510.55375040401435,178.51443974135864,11.0,179.60637118070028
394.0,52.1550336696292,375.4340067898834,11.0,171.63955777332075
67.0,208.63930126417185,91.22030185702191,11.0,213.32112187247756
18.0,297.9111958683311,389.8308564720954,12.0,113.97901188574589
19.0,154.44667481167102,387.97093263762054,12.0,169.12623421616937
21.0,234.79180564876688,339.56145688124093,12.0,255.0
22.0,174.82845301327367,350.63590851048235,12.0,197.23499876818033
28.0,319.21762451636647,495.2989646328325,12.0,59.8369160931367
584.0,37.55417709048281,177.23688547253144,12.0,165.98537991885772
394.0,60.611280661677476,374.4023742654871,12.0,172.08265615247646
67.0,213.81210643137865,87.41024857091354,12.0,220.6056743163126
18.0,289.01231070939275,388.3967323796347,13.0,149.31274243400756
19.0,158.2001730719822,393.073810483537,13.0,127.0265152487292
21.0,232.8781566425677,350.02275012526337,13.0,196.89795862286894
22.0,170.05020533099355,364.74209426223604,13.0,181.75558366627848
28.0,324.69543795321255,499.0090221584508,13.0,51.595930708468025
584.0,46.60136519573973,178.1817384357031,13.0,132.90475074054882
394.0,69.02480334066632,376.766425735602,13.0,187.12703499582054
67.0,219.94808701436776,84.34938755765293,13.0,227.10353882438085
18.0,279.79420479004324,386.4304485653692,14.0,135.42670881751786
19.0,161.83414123871458,398.3410844544228,14.0,159.2709564216591
21.0,231.12785883495886,359.9382125884484,14.0,230.6364679132089
22.0,165.59386320772572,379.8905886011763,14.0,193.81380128640814
28.0,331.0253423350602,502.5222475831237,14.0,63.549875151871625
584.0,55.341844357899205,181.49179481674577,14.0,123.96257588724036
979.0,230.52186342713642,509.88276423378363,14.0,45.03049317313873
394.0,77.51244722773009,377.64574379672007,14.0,204.14861778575934
67.0,225.1210018021536,83.13301742306746,14.0,255.0
18.0,270.1706675989467,384.78496094847947,15.0,166.68680616286665
19.0,167.13291657570446,402.88064177607214,15.0,159.06118677907534
21.0,227.7503872454401,369.2763495144242,15.0,254.8571133480534
22.0,161.30703647744292,395.22038537837517,15.0,183.6103282573559
28.0,336.79225774912817,506.18286146076366,15.0,48.342893200066136
584.0,64.82790415419555,183.77215725251907,15.0,123.5667311693617
979.0,231.1471281253481,499.47629992361954,15.0,43.16857121935867
394.0,86.47689785052374,378.8219314834968,15.0,184.08734018655238
67.0,230.16499328917743,83.29980800548897,15.0,250.62523198599777
18.0,261.93337154779226,382.68844630561983,16.0,134.81148066891822
19.0,170.29419462632242,407.7265104105882,16.0,143.76473155472635
21.0,223.04873618069763,380.29037117753535,16.0,229.57546300548216
22.0,156.58477626019845,410.3644670966117,16.0,211.17482372889722
28.0,341.50704999304406,509.1538785237261,16.0,30.260289951707954
584.0,73.55525207419221,187.38541066292393,16.0,103.94806520776841
979.0,229.20184243216863,490.6204793708811,16.0,35.434503589555874
394.0,95.49880877685739,380.44617034899,16.0,192.4071445654525
67.0,233.7798506801275,83.16082281130116,16.0,255.0
18.0,254.24072492865167,379.9035209755757,17.0,152.35560611145985
19.0,173.52662022877462,413.6601779970077,17.0,132.12866559904882
21.0,218.4585572764207,390.2716172717725,17.0,250.48701612894627
22.0,155.22999986517678,425.11126034027757,17.0,234.32678426253003
584.0,83.96938489871603,190.425100820855,17.0,93.1578197215608
979.0,224.87409942364272,481.1876941032875,17.0,10.855693000962088
394.0,104.73114205562901,380.6466020041954,17.0,213.40115065098848
67.0,237.00658319202884,83.0206558993961,17.0,255.0
18.0,246.4804695693896,378.0937043424792,18.0,191.4410885157444
19.0,175.27978703985502,420.85064182923134,18.0,112.71776671029693
21.0,213.77815269472475,400.28416024764834,18.0,240.35640710588012
22.0,155.4453960786352,439.83069781358546,18.0,217.07108593940754
584.0,92.63199653412038,196.19916957113097,18.0,86.41520943471181
979.0,222.35524733402545,471.0409142308178,18.0,25.992446968203335
394.0,113.63294221350196,378.16490369355984,18.0,209.0842206279705
67.0,238.61486084985177,83.16100745230517,18.0,243.28233246973048
18.0,240.33725235001816,374.02052863817966,19.0,185.38036454734376
19.0,176.93904893205644,428.00621011138446,19.0,121.70976206816545
21.0,207.18951141065406,408.46325884725445,19.0,239.31543262368916
22.0,154.9943247218326,455.33464019775676,19.0,190.6874273086553
584.0,99.65577049513777,203.5944760287021,19.0,82.37929896142492
979.0,219.30480054543483,461.5410243289104,19.0,25.605644615717882
394.0,122.79504980014703,375.4744960883658,19.0,235.1396409108471
67.0,239.33168055337163,83.28657842747337,19.0,239.98884752769695
1422.0,137.0316489564409,385.13771345381133,0.0,185.2892398005994
1425.0,201.38848298621133,355.37637445510836,0.0,154.62933553814074
1428.0,13.89862624068462,150.2156788487746,0.0,137.1192165473246
1429.0,266.4867100637075,204.19818254828908,0.0,201.27410387107628
1438.0,258.7992342937273,329.1836144538066,0.0,246.03082248736126
1422.0,151.02130044099317,386.06998400994945,1.0,206.23182111243997
1425.0,192.73761174533246,347.78573564899557,1.0,131.02869584606518
1428.0,29.315260448787498,151.49249048468394,1.0,152.5921174720948
1429.0,254.82328967795354,190.18577201034495,1.0,203.23884860460416
1438.0,268.49006164713427,341.14373862745686,1.0,236.22873592254595
1422.0,164.69147534303312,390.3338125585406,2.0,188.88461912514813
1425.0,183.37670719433797,339.9023418846951,2.0,133.4157202497141
1428.0,45.6445876577061,150.44615623481977,2.0,167.4544534486427
1429.0,241.7020620648227,176.3425371761134,2.0,232.66151652225477
1438.0,274.8830881132179,355.3898372512073,2.0,249.7624089232467
1422.0,172.8503677089552,394.01098057461314,3.0,173.1502909776558
1425.0,173.77561183618045,336.30903846445915,3.0,105.16687247653567
1428.0,63.67548602518379,148.05544197103904,3.0,121.38801404007263
1429.0,220.8992189418372,178.55776891349342,3.0,217.06979354708434
1438.0,281.98721971729765,370.994435128539,3.0,238.70725311180738
1422.0,182.1233690925477,398.42742985573284,4.0,193.42715372209835
1425.0,165.75588615417834,334.7106250064921,4.0,28.623661247311887
1428.0,79.77918005212555,138.4478908985366,4.0,116.34823679828719
1429.0,203.07682842811084,174.4275591785542,4.0,187.12625188675665
1438.0,284.1221103184153,385.28427075500235,4.0,233.05944212810297
1422.0,193.0270854150991,404.4088415859327,5.0,173.787133422755
1425.0,157.90998270822453,331.4592729120913,5.0,12.163341241446915
1428.0,86.3898506007113,124.55807360052904,5.0,141.7102765206039
1429.0,184.60682482643608,166.61299104207967,5.0,213.0584165827607
1438.0,289.4853275542308,396.0111317820327,5.0,218.29732435574897
1422.0,209.1965361694143,406.54121733011647,6.0,171.67028712325987
1425.0,152.0500308302011,330.89491290664444,6.0,39.435013389411715
1428.0,98.81899439589591,118.38938382320973,6.0,97.53568706077358
1429.0,167.92916614541397,154.4768991867273,6.0,231.47548782601888
1438.0,292.512982224036,404.99984413110985,6.0,219.15791040865636
1422.0,224.02672635393336,402.46370571710054,7.0,128.93407202900704
1425.0,141.98009814303657,330.07047845066666,7.0,17.12121903932956
1428.0,111.47103093634496,108.68835875597784,7.0,105.21177195185194
1429.0,150.7648986381666,147.20166938197153,7.0,240.4346411896705
1438.0,297.7216834829969,410.12505109707877,7.0,253.7528229297336
1422.0,235.30330484516665,399.26633399943944,8.0,103.06014956743635
1425.0,126.36152332890617,328.8155885737541,8.0,20.245661485920838
1428.0,121.45101376933641,98.47068724759337,8.0,135.20408785306756
1429.0,133.68480638248423,141.77487025223326,8.0,236.68900464312642
1438.0,296.78971796161863,420.48784175468114,8.0,234.6858797609795
1422.0,244.309020528453,399.53404855763347,9.0,68.29891835419542
1428.0,133.03076599211315,92.2196319950918,9.0,152.93739909562746
1429.0,114.59270047684882,137.82748350519952,9.0,219.3938379805286
1438.0,290.3797061176374,426.7054479883651,9.0,236.56913479228564
1874.0,51.29688056018379,4.246481014565807,10.0,173.67155859158166
1422.0,252.1594330713792,398.6367848306545,10.0,49.65586861205118
1428.0,146.3554335299989,92.05799510641965,10.0,156.51527610657615
1429.0,95.05830530051199,131.66396436122758,10.0,213.36390931407615
1438.0,286.81719501096296,434.9829618247096,10.0,225.8682524834641
1874.0,34.58565144069724,11.59991796592849,11.0,168.9293120725538
1422.0,258.04439959701585,399.2106374472523,11.0,68.4119389563847
1428.0,158.97925959396156,92.65298551153833,11.0,130.3720233942726
1429.0,76.10580913406005,127.33175756096088,11.0,218.79540300884477
1438.0,282.93709921716703,442.9029346549484,11.0,202.21606287764845
1874.0,20.089265619488245,20.640032215220565,12.0,142.75910013459873
1422.0,265.25893923563143,398.9673272850888,12.0,76.10552554293876
1428.0,171.4608163751961,90.68540363387562,12.0,138.64116895971176
1429.0,59.14740744265115,121.20180667310528,12.0,233.14013519289796
1438.0,280.5636524770275,449.1713187153194,12.0,198.24696808031266
1874.0,7.1815955437022225,33.0849424686768,13.0,88.06044683539992
2010.0,44.8863347575553,1.4452776459097905,13.0,192.52331311215806
1422.0,271.63260288057177,397.434719264172,13.0,81.435399565995
1428.0,179.9537275317505,83.66682283269708,13.0,140.88389526200976
1429.0,47.585317408260536,110.39065856653765,13.0,213.305132142068
1438.0,277.9204418560447,453.20983063231967,13.0,191.97077723013527
2010.0,51.3926960925322,18.41688008724514,14.0,196.29680864906518
1422.0,282.0538062929607,397.9437128723809,14.0,93.54271289150165
2058.0,40.74232771937541,363.10731887713723,14.0,7.193395926028273
1428.0,188.7763755414618,77.07794901238965,14.0,130.99932891661842
1429.0,41.743831472397275,95.20092916964012,14.0,250.75812912282043
1438.0,275.9682303290485,454.91604401762476,14.0,220.03379514111558
2010.0,55.84328166998232,35.30583473034005,15.0,187.81189124290077
1422.0,290.7216094183083,399.39445717199305,15.0,111.57231198215719
2058.0,30.596336067819678,371.43116811576033,15.0,9.517316494633658
1428.0,195.43887448926085,75.58746313862662,15.0,164.993129166813
1429.0,31.94808889725105,78.78827591746283,15.0,248.59646561438188
1438.0,271.5202966658145,456.5950103199033,15.0,223.13361670488302
2010.0,61.580225442310166,47.10981175310086,16.0,170.84973845523325
1422.0,295.5790866529299,398.47169242967124,16.0,132.28391738414516
2058.0,25.019816126501027,379.4497313779785,16.0,9.626109577599468
1428.0,200.6746585001851,71.63426737297924,16.0,185.27487043775537
1429.0,16.664360709099896,67.96051495336354,16.0,220.23438306229605
1438.0,267.80056075193573,456.55064139916954,16.0,195.87812094647532
2010.0,63.95800613644626,59.226940760983915,17.0,117.29839171061116
1422.0,300.60447039143537,399.27536695406684,17.0,131.52673988005628
1428.0,206.08166712026477,67.15387039005941,17.0,194.39375582071398
1429.0,0.25317372679030825,56.43595549203961,17.0,253.71859524880156
1438.0,263.3226879063361,454.6051978115505,17.0,203.5155107609038
2010.0,65.76583940090545,67.61425396473945,18.0,118.44494605658426
2232.0,448.83837355139315,3.3004939762227394,18.0,238.51797250430252
1422.0,303.5604706910392,400.34184137458556,18.0,97.46175955640739
1428.0,216.18961232992814,60.54427658895112,18.0,224.54840373738287
1438.0,256.9816442698138,450.367932418446,18.0,231.44600350721453
2010.0,67.18124689606175,74.36842495431395,19.0,107.25389912674288
2232.0,429.9043178764382,12.474682074244452,19.0,229.90835943959812
1422.0,304.4199364627422,400.2815880266651,19.0,99.10859807195115
2279.0,18.590130101325,400.29650268437564,19.0,19.080660073516253
1428.0,229.94484380062556,59.203108288381976,19.0,255.0
1438.0,251.38526280642475,442.7207683999416,19.0,221.89703701981588
2337.0,63.56062568103937,355.67769889573947,0.0,197.23870587204033
2344.0,483.4079312168676,226.884214472415,0.0,126.90867380701201
2362.0,370.0316129564608,234.8920795296192,0.0,241.05649551723988
2337.0,59.09631047197092,385.98740263187545,1.0,192.0556409134156
2344.0,451.3565967495509,211.5712191167159,1.0,88.00520006767297
2362.0,369.74762742446075,204.11684225635673,1.0,239.11556652051465
2337.0,41.71532536885555,417.94033912271215,2.0,216.84614316747871
2344.0,421.6819432430237,198.93475681730638,2.0,87.4766094719263
2362.0,377.2417188062722,181.02534537618828,2.0,250.89323210178074
2337.0,56.51022573755155,451.4126898601354,3.0,193.19932549461276
2344.0,403.7713531760403,172.602915150267,3.0,127.01848748686086
2362.0,390.03742012233755,159.1755803961023,3.0,237.6771749628526
2337.0,83.51383978313893,485.0124681655712,4.0,192.9056082227976
2344.0,376.1583077927088,160.01425616738652,4.0,139.9646069075615
2362.0,393.5907163513562,135.55913836773345,4.0,213.79407962374722
2337.0,123.58726066117735,471.4894543108584,5.0,211.38570298399955
2477.0,489.6670622196428,416.6487066604904,5.0,141.1480112815475
2344.0,354.31829283602997,135.80922800554765,5.0,120.88404754355508
2362.0,409.16454206552913,121.76454803064566,5.0,183.40355190156296
2337.0,160.22231247938913,483.6002121338343,6.0,217.31991935879748
2477.0,469.04333577829385,452.08029475304596,6.0,174.7368692959544
2344.0,345.619846627748,102.91682318187503,6.0,146.6731048714755
2362.0,426.99633558551596,110.48487475780689,6.0,188.15928194956416
2337.0,193.8176117558253,493.0911400774153,7.0,223.34997239977622
2477.0,475.72447978826744,494.12180491488016,7.0,162.12558659244908
2344.0,346.32808282710994,61.72927943120398,7.0,168.14730871753903
2362.0,431.2784136736341,91.81057785072593,7.0,188.1743607686243
2344.0,347.0086855803272,24.10453384501058,8.0,154.29475306242156
2362.0,438.1808519036265,77.17075879761066,8.0,173.65183612381622
2362.0,448.8078019150292,63.89871976296994,9.0,171.55234087058747
2631.0,45.26845116113935,13.430203894400577,10.0,120.55664070627952
2362.0,461.8629691065098,59.829557266162965,10.0,180.08803678089708
2362.0,468.7510667966731,53.03010612232827,11.0,136.90902391317297
2362.0,478.6513724447449,51.25887045566583,12.0,179.2612140584814
2706.0,430.2905723199624,510.41514251547324,13.0,197.38872331748723
2717.0,143.61331313827174,38.01935956834785,13.0,84.752322507698
2362.0,478.7368442894935,51.271745517419546,13.0,170.68335542215442
2706.0,444.3122521930943,500.03157565347,14.0,189.5277457321635
2717.0,163.31870646901862,67.4877010633581,14.0,71.80818272755567
2362.0,482.5119624658011,51.571177835761254,14.0,152.2154864641414
2706.0,442.12497975054055,480.74329654903454,15.0,186.5644194933579
2717.0,142.68190528484448,95.59935001305507,15.0,84.69607011153563
2362.0,482.8737073804922,51.63511570152355,15.0,178.9557757840739
2706.0,440.7562560870389,457.89309961030716,16.0,222.60152877372488
2717.0,122.84515626528733,121.69117344597214,16.0,88.48934450418115
2362.0,484.64260379836855,52.86701707070089,16.0,178.9674796703895
2706.0,443.8183140818278,431.7602986187998,17.0,216.56093121107887
2717.0,135.33184260797387,153.09819528625368,17.0,122.16196543015499
2362.0,488.48735993249716,53.86818101918073,17.0,173.97490108186042
2706.0,428.6723979204263,405.27107732680884,18.0,183.75671497765896
2717.0,128.66797342713448,185.27590396063619,18.0,109.17651090309195
2362.0,492.1526512015307,56.67005160015803,18.0,185.7888400622664
2706.0,412.81333276621547,380.262771744569,19.0,217.5600025373002
2717.0,106.83140267002283,218.47961243603916,19.0,101.52555205842803
2362.0,497.84905558550736,59.33886174409065,19.0,204.44890698057034
